year,indicator,name,category,group,value
2018,satisfied_w_area,bristol,Income,<$75K,0.7272727272727273
2018,satisfied_w_area,bristol,Income,$75K+,0.73
2018,satisfied_w_area,bristol,With children,No children,0.7474747474747475
2018,satisfied_w_area,bristol,With children,Children in household,0.7
2018,satisfied_w_area,cchd_central_ct_health_district,Total,Total,0.8080808080808082
2018,satisfied_w_area,cchd_central_ct_health_district,Gender,Male,0.7474747474747475
2018,satisfied_w_area,cchd_central_ct_health_district,Gender,Female,0.85
2018,satisfied_w_area,cchd_central_ct_health_district,Age,Under age 55,0.8080808080808082
2018,satisfied_w_area,cchd_central_ct_health_district,Age,Age 55 or older,0.8
2018,satisfied_w_area,cchd_central_ct_health_district,Education,Some college or less,0.787878787878788
2018,satisfied_w_area,cchd_central_ct_health_district,Education,Bachelor's or higher,0.83
2018,satisfied_w_area,cchd_central_ct_health_district,Income,<$75K,0.76
2018,satisfied_w_area,cchd_central_ct_health_district,Income,$75K+,0.8383838383838383
2018,satisfied_w_area,cchd_central_ct_health_district,With children,No children,0.8
2018,satisfied_w_area,cchd_central_ct_health_district,With children,Children in household,0.8163265306122449
2018,satisfied_w_area,chesprocott,Total,Total,0.888888888888889
2018,satisfied_w_area,chesprocott,Gender,Male,0.8877551020408163
2018,satisfied_w_area,chesprocott,Gender,Female,0.89
2018,satisfied_w_area,chesprocott,Age,Under age 55,0.9
2018,satisfied_w_area,chesprocott,Age,Age 55 or older,0.8775510204081632
2018,satisfied_w_area,chesprocott,Education,Some college or less,0.89
2018,satisfied_w_area,chesprocott,Education,Bachelor's or higher,0.8787878787878788
2018,satisfied_w_area,chesprocott,Income,<$75K,0.86
2018,satisfied_w_area,chesprocott,Income,$75K+,0.9
2018,satisfied_w_area,chesprocott,With children,No children,0.8686868686868687
2018,satisfied_w_area,chesprocott,With children,Children in household,0.92
2018,satisfied_w_area,connecticut,Total,Total,0.8181818181818182
2018,satisfied_w_area,connecticut,Gender,Male,0.8181818181818182
2018,satisfied_w_area,connecticut,Gender,Female,0.8080808080808082
2018,satisfied_w_area,connecticut,Age,Ages 18-34,0.787878787878788
2018,satisfied_w_area,connecticut,Age,Ages 35-49,0.79
2018,satisfied_w_area,connecticut,Age,Ages 50-64,0.8181818181818182
2018,satisfied_w_area,connecticut,Age,Ages 65+,0.8484848484848485
2018,satisfied_w_area,connecticut,Education,Bachelor's or higher,0.8484848484848485
2018,satisfied_w_area,connecticut,Education,High school or less,0.787878787878788
2018,satisfied_w_area,connecticut,Education,Some college or Associate's,0.7777777777777778
2018,satisfied_w_area,connecticut,Income,<$15K,0.7373737373737373
2018,satisfied_w_area,connecticut,Income,$15K-$30K,0.7575757575757576
2018,satisfied_w_area,connecticut,Income,$30K-$50K,0.787878787878788
2018,satisfied_w_area,connecticut,Income,$50K-$75K,0.8080808080808082
2018,satisfied_w_area,connecticut,Income,$75K-$100K,0.8282828282828283
2018,satisfied_w_area,connecticut,Income,$100K-$200K,0.8585858585858586
2018,satisfied_w_area,connecticut,Income,$200K+,0.8775510204081632
2018,satisfied_w_area,connecticut,Race/Ethnicity,White,0.8282828282828283
2018,satisfied_w_area,connecticut,Race/Ethnicity,Black,0.7575757575757576
2018,satisfied_w_area,connecticut,Race/Ethnicity,Latino,0.8
2018,satisfied_w_area,connecticut,With children,No children,0.8080808080808082
2018,satisfied_w_area,connecticut,With children,Children in household,0.8181818181818182
2018,satisfied_w_area,danbury,Total,Total,0.846938775510204
2018,satisfied_w_area,danbury,Gender,Male,0.8762886597938144
2018,satisfied_w_area,danbury,Gender,Female,0.8080808080808082
2018,satisfied_w_area,danbury,Age,Ages 18-34,0.826530612244898
2018,satisfied_w_area,danbury,Age,Ages 35-49,0.8877551020408163
2018,satisfied_w_area,danbury,Age,Ages 50-64,0.8
2018,satisfied_w_area,danbury,Age,Ages 65+,0.8541666666666666
2018,satisfied_w_area,danbury,Education,Bachelor's or higher,0.8571428571428571
2018,satisfied_w_area,danbury,Education,High school or less,0.8144329896907218
2018,satisfied_w_area,danbury,Education,Some college or Associate's,0.8383838383838383
2018,satisfied_w_area,danbury,Income,$75K+,0.8181818181818182
2018,satisfied_w_area,danbury,Income,<$30K,0.7777777777777778
2018,satisfied_w_area,danbury,Income,$30K-$75K,0.8865979381443299
2018,satisfied_w_area,danbury,Race/Ethnicity,White,0.8673469387755102
2018,satisfied_w_area,danbury,Race/Ethnicity,Not white,0.7938144329896908
2018,satisfied_w_area,danbury,With children,No children,0.826530612244898
2018,satisfied_w_area,danbury,With children,Children in household,0.8877551020408163
2018,satisfied_w_area,darien,Total,Total,0.94
2018,satisfied_w_area,darien,Gender,Male,0.96
2018,satisfied_w_area,darien,Gender,Female,0.9191919191919192
2018,satisfied_w_area,derby,Total,Total,0.8080808080808082
2018,satisfied_w_area,derby,Gender,Male,0.84
2018,satisfied_w_area,derby,Gender,Female,0.7676767676767677
2018,satisfied_w_area,derby,Age,Under age 55,0.8383838383838383
2018,satisfied_w_area,derby,Age,Age 55 or older,0.74
2018,satisfied_w_area,derby,Education,Some college or less,0.81
2018,satisfied_w_area,derby,Education,Bachelor's or higher,0.7959183673469388
2018,satisfied_w_area,east_hartford,Total,Total,0.77
2018,satisfied_w_area,east_haven,Total,Total,0.8181818181818182
2018,satisfied_w_area,east_haven,Gender,Male,0.78
2018,satisfied_w_area,east_haven,Gender,Female,0.8645833333333334
2018,satisfied_w_area,east_haven,Age,Under age 55,0.826530612244898
2018,satisfied_w_area,east_haven,Age,Age 55 or older,0.8061224489795918
2018,satisfied_w_area,east_haven,Education,High school or less,0.8736842105263158
2018,satisfied_w_area,east_haven,Education,Some college or higher,0.81
2018,satisfied_w_area,east_haven,Income,<$75K,0.8080808080808082
2018,satisfied_w_area,east_haven,Income,$75K+,0.8484848484848485
2018,satisfied_w_area,ehhd,Total,Total,0.9
2018,satisfied_w_area,ehhd,Gender,Male,0.88
2018,satisfied_w_area,ehhd,Gender,Female,0.9292929292929294
2018,satisfied_w_area,ehhd,Age,Under age 55,0.9
2018,satisfied_w_area,ehhd,Age,Age 55 or older,0.898989898989899
2018,satisfied_w_area,ehhd,Education,Some college or less,0.89
2018,satisfied_w_area,ehhd,Education,Bachelor's or higher,0.9090909090909092
2018,satisfied_w_area,ehhd,Income,<$75K,0.88
2018,satisfied_w_area,ehhd,Income,$75K+,0.9090909090909092
2018,satisfied_w_area,ehhd,With children,No children,0.91
2018,satisfied_w_area,ehhd,With children,Children in household,0.87
2018,satisfied_w_area,fairfield,Total,Total,0.8787878787878788
2018,satisfied_w_area,fairfield,Gender,Male,0.88
2018,satisfied_w_area,fairfield,Gender,Female,0.8775510204081632
2018,satisfied_w_area,fairfield,Age,Under age 55,0.8383838383838383
2018,satisfied_w_area,fairfield,Age,Age 55 or older,0.9393939393939394
2018,satisfied_w_area,fairfield,Education,Some college or less,0.826530612244898
2018,satisfied_w_area,fairfield,Education,Bachelor's or higher,0.9090909090909092
2018,satisfied_w_area,fairfield,Income,<$75K,0.826530612244898
2018,satisfied_w_area,fairfield,Income,$75K+,0.9
2018,satisfied_w_area,fairfield,With children,No children,0.9090909090909092
2018,satisfied_w_area,fairfield,With children,Children in household,0.8282828282828283
2018,satisfied_w_area,fairfield_county,Total,Total,0.8282828282828283
2018,satisfied_w_area,fairfield_county,Gender,Male,0.8383838383838383
2018,satisfied_w_area,fairfield_county,Gender,Female,0.8282828282828283
2018,satisfied_w_area,fairfield_county,Age,Ages 18-34,0.81
2018,satisfied_w_area,fairfield_county,Age,Ages 35-49,0.8181818181818182
2018,satisfied_w_area,fairfield_county,Age,Ages 50-64,0.83
2018,satisfied_w_area,fairfield_county,Age,Ages 65+,0.8571428571428571
2018,satisfied_w_area,fairfield_county,Education,Bachelor's or higher,0.8585858585858586
2018,satisfied_w_area,fairfield_county,Education,High school or less,0.787878787878788
2018,satisfied_w_area,fairfield_county,Education,Some college or Associate's,0.8080808080808082
2018,satisfied_w_area,fairfield_county,Income,<$15K,0.7171717171717171
2018,satisfied_w_area,fairfield_county,Income,$15K-$30K,0.7272727272727273
2018,satisfied_w_area,fairfield_county,Income,$30K-$50K,0.8080808080808082
2018,satisfied_w_area,fairfield_county,Income,$50K-$75K,0.82
2018,satisfied_w_area,fairfield_county,Income,$75K-$100K,0.83
2018,satisfied_w_area,fairfield_county,Income,$100K-$200K,0.86
2018,satisfied_w_area,fairfield_county,Income,$200K+,0.8979591836734694
2018,satisfied_w_area,fairfield_county,Race/Ethnicity,White,0.8585858585858586
2018,satisfied_w_area,fairfield_county,Race/Ethnicity,Black,0.73
2018,satisfied_w_area,fairfield_county,Race/Ethnicity,Latino,0.797979797979798
2018,satisfied_w_area,fairfield_county,With children,No children,0.8181818181818182
2018,satisfied_w_area,fairfield_county,With children,Children in household,0.8571428571428571
2018,satisfied_w_area,fcht,Total,Total,0.91
2018,satisfied_w_area,fcht,Gender,Male,0.92
2018,satisfied_w_area,fcht,Gender,Female,0.91
2018,satisfied_w_area,fcht,Age,Under age 55,0.9191919191919192
2018,satisfied_w_area,fcht,Age,Age 55 or older,0.91
2018,satisfied_w_area,fcht,Education,Some college or less,0.91
2018,satisfied_w_area,fcht,Education,Bachelor's or higher,0.91
2018,satisfied_w_area,fcht,Income,<$75K,0.94
2018,satisfied_w_area,fcht,Income,$75K+,0.898989898989899
2018,satisfied_w_area,greater_bridgeport,Total,Total,0.7676767676767677
2018,satisfied_w_area,greater_bridgeport,Gender,Male,0.7777777777777778
2018,satisfied_w_area,greater_bridgeport,Gender,Female,0.7474747474747475
2018,satisfied_w_area,greater_bridgeport,Age,Ages 18-34,0.78
2018,satisfied_w_area,greater_bridgeport,Age,Ages 35-49,0.6969696969696969
2018,satisfied_w_area,greater_bridgeport,Age,Ages 50-64,0.76
2018,satisfied_w_area,greater_bridgeport,Age,Ages 65+,0.826530612244898
2018,satisfied_w_area,greater_bridgeport,Education,Bachelor's or higher,0.8
2018,satisfied_w_area,greater_bridgeport,Education,High school or less,0.7373737373737373
2018,satisfied_w_area,greater_bridgeport,Education,Some college or Associate's,0.7272727272727273
2018,satisfied_w_area,greater_bridgeport,Income,<$15K,0.6734693877551021
2018,satisfied_w_area,greater_bridgeport,Income,$15K-$30K,0.6767676767676768
2018,satisfied_w_area,greater_bridgeport,Income,$30K-$50K,0.7272727272727273
2018,satisfied_w_area,greater_bridgeport,Income,$50K-$75K,0.74
2018,satisfied_w_area,greater_bridgeport,Income,$75K-$100K,0.78
2018,satisfied_w_area,greater_bridgeport,Income,$100K-$200K,0.84
2018,satisfied_w_area,greater_bridgeport,Income,$200K+,0.88
2018,satisfied_w_area,greater_bridgeport,Race/Ethnicity,White,0.8080808080808082
2018,satisfied_w_area,greater_bridgeport,Race/Ethnicity,Black,0.67
2018,satisfied_w_area,greater_bridgeport,Race/Ethnicity,Latino,0.686868686868687
2018,satisfied_w_area,greater_bridgeport,With children,No children,0.7676767676767677
2018,satisfied_w_area,greater_bridgeport,With children,Children in household,0.7575757575757576
2018,satisfied_w_area,greater_danbury,Total,Total,0.8585858585858586
2018,satisfied_w_area,greater_danbury,Gender,Male,0.8673469387755102
2018,satisfied_w_area,greater_danbury,Gender,Female,0.8686868686868687
2018,satisfied_w_area,greater_danbury,Age,Ages 18-34,0.787878787878788
2018,satisfied_w_area,greater_danbury,Age,Ages 35-49,0.9
2018,satisfied_w_area,greater_danbury,Age,Ages 50-64,0.8383838383838383
2018,satisfied_w_area,greater_danbury,Age,Ages 65+,0.9090909090909092
2018,satisfied_w_area,greater_danbury,Education,Bachelor's or higher,0.888888888888889
2018,satisfied_w_area,greater_danbury,Education,High school or less,0.8144329896907218
2018,satisfied_w_area,greater_danbury,Education,Some college or Associate's,0.8484848484848485
2018,satisfied_w_area,greater_danbury,Income,<$30K,0.7272727272727273
2018,satisfied_w_area,greater_danbury,Income,$30K-$50K,0.8865979381443299
2018,satisfied_w_area,greater_danbury,Income,$50K-$75K,0.89
2018,satisfied_w_area,greater_danbury,Income,$75K-$100K,0.82
2018,satisfied_w_area,greater_danbury,Income,$100K-$200K,0.8787878787878788
2018,satisfied_w_area,greater_danbury,Income,$200K+,0.9
2018,satisfied_w_area,greater_danbury,Race/Ethnicity,White,0.898989898989899
2018,satisfied_w_area,greater_danbury,Race/Ethnicity,Not white,0.7959183673469388
2018,satisfied_w_area,greater_danbury,With children,No children,0.8484848484848485
2018,satisfied_w_area,greater_danbury,With children,Children in household,0.888888888888889
2018,satisfied_w_area,greater_greenwich,Total,Total,0.8787878787878788
2018,satisfied_w_area,greater_greenwich,Gender,Male,0.8686868686868687
2018,satisfied_w_area,greater_greenwich,Gender,Female,0.88
2018,satisfied_w_area,greater_greenwich,Age,Ages 18-34,0.93
2018,satisfied_w_area,greater_greenwich,Age,Ages 35-49,0.85
2018,satisfied_w_area,greater_greenwich,Age,Ages 50-64,0.8787878787878788
2018,satisfied_w_area,greater_greenwich,Age,Ages 65+,0.846938775510204
2018,satisfied_w_area,greater_greenwich,Education,Bachelor's or higher,0.888888888888889
2018,satisfied_w_area,greater_greenwich,Education,High school or less,0.87
2018,satisfied_w_area,greater_greenwich,Education,Some college or Associate's,0.87
2018,satisfied_w_area,greater_greenwich,Income,$75K+,0.888888888888889
2018,satisfied_w_area,greater_greenwich,Income,<$30K,0.8282828282828283
2018,satisfied_w_area,greater_greenwich,Income,$30K-$75K,0.86
2018,satisfied_w_area,greater_greenwich,Race/Ethnicity,White,0.8787878787878788
2018,satisfied_w_area,greater_greenwich,Race/Ethnicity,Black,0.8585858585858586
2018,satisfied_w_area,greater_greenwich,Race/Ethnicity,Latino,0.91
2018,satisfied_w_area,greater_greenwich,With children,No children,0.8686868686868687
2018,satisfied_w_area,greater_greenwich,With children,Children in household,0.9
2018,satisfied_w_area,greater_hartford,Total,Total,0.8181818181818182
2018,satisfied_w_area,greater_hartford,Gender,Male,0.797979797979798
2018,satisfied_w_area,greater_hartford,Gender,Female,0.83
2018,satisfied_w_area,greater_hartford,Age,Ages 18-34,0.8080808080808082
2018,satisfied_w_area,greater_hartford,Age,Ages 35-49,0.787878787878788
2018,satisfied_w_area,greater_hartford,Age,Ages 50-64,0.8181818181818182
2018,satisfied_w_area,greater_hartford,Age,Ages 65+,0.8585858585858586
2018,satisfied_w_area,greater_hartford,Education,Bachelor's or higher,0.8383838383838383
2018,satisfied_w_area,greater_hartford,Education,High school or less,0.8181818181818182
2018,satisfied_w_area,greater_hartford,Education,Some college or Associate's,0.7777777777777778
2018,satisfied_w_area,greater_hartford,Income,<$15K,0.7575757575757576
2018,satisfied_w_area,greater_hartford,Income,$15K-$30K,0.81
2018,satisfied_w_area,greater_hartford,Income,$30K-$50K,0.787878787878788
2018,satisfied_w_area,greater_hartford,Income,$50K-$75K,0.8080808080808082
2018,satisfied_w_area,greater_hartford,Income,$75K-$100K,0.82
2018,satisfied_w_area,greater_hartford,Income,$100K-$200K,0.836734693877551
2018,satisfied_w_area,greater_hartford,Income,$200K+,0.8775510204081632
2018,satisfied_w_area,greater_hartford,Race/Ethnicity,White,0.8383838383838383
2018,satisfied_w_area,greater_hartford,Race/Ethnicity,Black,0.7777777777777778
2018,satisfied_w_area,greater_hartford,Race/Ethnicity,Latino,0.82
2018,satisfied_w_area,greater_hartford,With children,No children,0.8080808080808082
2018,satisfied_w_area,greater_hartford,With children,Children in household,0.8282828282828283
2018,satisfied_w_area,greater_new_haven,Total,Total,0.8181818181818182
2018,satisfied_w_area,greater_new_haven,Gender,Male,0.8181818181818182
2018,satisfied_w_area,greater_new_haven,Gender,Female,0.8181818181818182
2018,satisfied_w_area,greater_new_haven,Age,Ages 18-34,0.8282828282828283
2018,satisfied_w_area,greater_new_haven,Age,Ages 35-49,0.8181818181818182
2018,satisfied_w_area,greater_new_haven,Age,Ages 50-64,0.8181818181818182
2018,satisfied_w_area,greater_new_haven,Age,Ages 65+,0.836734693877551
2018,satisfied_w_area,greater_new_haven,Education,Bachelor's or higher,0.8787878787878788
2018,satisfied_w_area,greater_new_haven,Education,High school or less,0.7777777777777778
2018,satisfied_w_area,greater_new_haven,Education,Some college or Associate's,0.7676767676767677
2018,satisfied_w_area,greater_new_haven,Income,<$15K,0.73
2018,satisfied_w_area,greater_new_haven,Income,$15K-$30K,0.7272727272727273
2018,satisfied_w_area,greater_new_haven,Income,$30K-$50K,0.84
2018,satisfied_w_area,greater_new_haven,Income,$50K-$75K,0.8484848484848485
2018,satisfied_w_area,greater_new_haven,Income,$75K-$100K,0.83
2018,satisfied_w_area,greater_new_haven,Income,$100K-$200K,0.8585858585858586
2018,satisfied_w_area,greater_new_haven,Income,$200K+,0.9090909090909092
2018,satisfied_w_area,greater_new_haven,Race/Ethnicity,White,0.8383838383838383
2018,satisfied_w_area,greater_new_haven,Race/Ethnicity,Black,0.7755102040816326
2018,satisfied_w_area,greater_new_haven,Race/Ethnicity,Latino,0.75
2018,satisfied_w_area,greater_new_haven,With children,No children,0.8181818181818182
2018,satisfied_w_area,greater_new_haven,With children,Children in household,0.81
2018,satisfied_w_area,greater_new_london,Total,Total,0.8080808080808082
2018,satisfied_w_area,greater_new_london,Gender,Male,0.8484848484848485
2018,satisfied_w_area,greater_new_london,Gender,Female,0.7676767676767677
2018,satisfied_w_area,greater_new_london,Age,Ages 18-34,0.7171717171717171
2018,satisfied_w_area,greater_new_london,Age,Ages 35-49,0.77
2018,satisfied_w_area,greater_new_london,Age,Ages 50-64,0.84
2018,satisfied_w_area,greater_new_london,Age,Ages 65+,0.8877551020408163
2018,satisfied_w_area,greater_new_london,Education,Bachelor's or higher,0.82
2018,satisfied_w_area,greater_new_london,Education,High school or less,0.79
2018,satisfied_w_area,greater_new_london,Education,Some college or Associate's,0.7777777777777778
2018,satisfied_w_area,greater_new_london,Income,$75K+,0.87
2018,satisfied_w_area,greater_new_london,Income,<$30K,0.68
2018,satisfied_w_area,greater_new_london,Income,$30K-$75K,0.7575757575757576
2018,satisfied_w_area,greater_new_london,Race/Ethnicity,White,0.83
2018,satisfied_w_area,greater_new_london,Race/Ethnicity,Not white,0.7244897959183674
2018,satisfied_w_area,greater_new_london,With children,No children,0.8181818181818182
2018,satisfied_w_area,greater_new_london,With children,Children in household,0.76
2018,satisfied_w_area,greater_waterbury,Total,Total,0.7777777777777778
2018,satisfied_w_area,greater_waterbury,Gender,Male,0.7959183673469388
2018,satisfied_w_area,greater_waterbury,Gender,Female,0.76
2018,satisfied_w_area,greater_waterbury,Age,Ages 18-34,0.7
2018,satisfied_w_area,greater_waterbury,Age,Ages 35-49,0.7575757575757576
2018,satisfied_w_area,greater_waterbury,Age,Ages 50-64,0.7959183673469388
2018,satisfied_w_area,greater_waterbury,Age,Ages 65+,0.8585858585858586
2018,satisfied_w_area,greater_waterbury,Education,Bachelor's or higher,0.8383838383838383
2018,satisfied_w_area,greater_waterbury,Education,High school or less,0.7448979591836735
2018,satisfied_w_area,greater_waterbury,Education,Some college or Associate's,0.7272727272727273
2018,satisfied_w_area,greater_waterbury,Income,<$15K,0.6938775510204083
2018,satisfied_w_area,greater_waterbury,Income,$15K-$30K,0.686868686868687
2018,satisfied_w_area,greater_waterbury,Income,$30K-$50K,0.7070707070707071
2018,satisfied_w_area,greater_waterbury,Income,$50K-$75K,0.7755102040816326
2018,satisfied_w_area,greater_waterbury,Income,$75K-$100K,0.8
2018,satisfied_w_area,greater_waterbury,Income,$100K-$200K,0.8484848484848485
2018,satisfied_w_area,greater_waterbury,Income,$200K+,0.87
2018,satisfied_w_area,greater_waterbury,Race/Ethnicity,White,0.787878787878788
2018,satisfied_w_area,greater_waterbury,Race/Ethnicity,Black,0.6666666666666667
2018,satisfied_w_area,greater_waterbury,Race/Ethnicity,Latino,0.74
2018,satisfied_w_area,greater_waterbury,With children,No children,0.7676767676767677
2018,satisfied_w_area,greater_waterbury,With children,Children in household,0.787878787878788
2018,satisfied_w_area,greenwich,Total,Total,0.92
2018,satisfied_w_area,greenwich,Gender,Male,0.91
2018,satisfied_w_area,greenwich,Gender,Female,0.9393939393939394
2018,satisfied_w_area,greenwich,Age,Ages 18-34,0.96
2018,satisfied_w_area,greenwich,Age,Ages 35-54,0.888888888888889
2018,satisfied_w_area,greenwich,Age,Ages 55+,0.94
2018,satisfied_w_area,greenwich,Income,<$75K,0.93
2018,satisfied_w_area,greenwich,Income,$75K+,0.9191919191919192
2018,satisfied_w_area,greenwich,Race/Ethnicity,White,0.93
2018,satisfied_w_area,greenwich,Race/Ethnicity,Not white,0.9
2018,satisfied_w_area,greenwich,With children,No children,0.92
2018,satisfied_w_area,greenwich,With children,Children in household,0.9393939393939394
2018,satisfied_w_area,groton,Total,Total,0.81
2018,satisfied_w_area,groton,Gender,Male,0.85
2018,satisfied_w_area,groton,Gender,Female,0.77
2018,satisfied_w_area,groton,Age,Under age 55,0.79
2018,satisfied_w_area,groton,Age,Age 55 or older,0.8686868686868687
2018,satisfied_w_area,groton,Education,Some college or less,0.75
2018,satisfied_w_area,groton,Education,Bachelor's or higher,0.88
2018,satisfied_w_area,groton,Income,<$75K,0.73
2018,satisfied_w_area,groton,Income,$75K+,0.93
2018,satisfied_w_area,hamden,Total,Total,0.8282828282828283
2018,satisfied_w_area,hamden,Gender,Male,0.78
2018,satisfied_w_area,hamden,Gender,Female,0.8775510204081632
2018,satisfied_w_area,hamden,Age,Under age 55,0.8787878787878788
2018,satisfied_w_area,hamden,Age,Age 55 or older,0.7551020408163265
2018,satisfied_w_area,hamden,Education,Bachelor's or higher,0.888888888888889
2018,satisfied_w_area,hamden,Education,High school or less,0.78
2018,satisfied_w_area,hamden,Education,Some college or Associate's,0.797979797979798
2018,satisfied_w_area,hamden,Income,<$75K,0.898989898989899
2018,satisfied_w_area,hamden,Income,$75K+,0.79
2018,satisfied_w_area,hamden,Race/Ethnicity,White,0.826530612244898
2018,satisfied_w_area,hamden,Race/Ethnicity,Not white,0.86
2018,satisfied_w_area,hamden,With children,No children,0.8163265306122449
2018,satisfied_w_area,hamden,With children,Children in household,0.85
2018,satisfied_w_area,hartford,Total,Total,0.7142857142857143
2018,satisfied_w_area,hartford,Gender,Male,0.7653061224489796
2018,satisfied_w_area,hartford,Gender,Female,0.663265306122449
2018,satisfied_w_area,hartford,Age,Ages 18-34,0.6969696969696969
2018,satisfied_w_area,hartford,Age,Ages 35-49,0.6969696969696969
2018,satisfied_w_area,hartford,Age,Ages 50-64,0.7244897959183674
2018,satisfied_w_area,hartford,Age,Ages 65+,0.7244897959183674
2018,satisfied_w_area,hartford,Education,Bachelor's or higher,0.7422680412371134
2018,satisfied_w_area,hartford,Education,High school or less,0.7474747474747475
2018,satisfied_w_area,hartford,Education,Some college or Associate's,0.6428571428571429
2018,satisfied_w_area,hartford,Income,$75K+,0.7525773195876289
2018,satisfied_w_area,hartford,Income,<$30K,0.686868686868687
2018,satisfied_w_area,hartford,Income,$30K-$75K,0.7142857142857143
2018,satisfied_w_area,hartford,Race/Ethnicity,White,0.7319587628865979
2018,satisfied_w_area,hartford,Race/Ethnicity,Black,0.7142857142857143
2018,satisfied_w_area,hartford,Race/Ethnicity,Latino,0.73
2018,satisfied_w_area,hartford,With children,No children,0.7244897959183674
2018,satisfied_w_area,hartford,With children,Children in household,0.6666666666666667
2018,satisfied_w_area,hartford_inner_ring,Total,Total,0.7676767676767677
2018,satisfied_w_area,hartford_inner_ring,Gender,Male,0.7448979591836735
2018,satisfied_w_area,hartford_inner_ring,Gender,Female,0.78
2018,satisfied_w_area,hartford_inner_ring,Age,Ages 18-34,0.7959183673469388
2018,satisfied_w_area,hartford_inner_ring,Age,Ages 35-49,0.71
2018,satisfied_w_area,hartford_inner_ring,Age,Ages 50-64,0.7676767676767677
2018,satisfied_w_area,hartford_inner_ring,Age,Ages 65+,0.8080808080808082
2018,satisfied_w_area,hartford_inner_ring,Education,Bachelor's or higher,0.77
2018,satisfied_w_area,hartford_inner_ring,Education,High school or less,0.8061224489795918
2018,satisfied_w_area,hartford_inner_ring,Education,Some college or Associate's,0.7272727272727273
2018,satisfied_w_area,hartford_inner_ring,Income,<$15K,0.7653061224489796
2018,satisfied_w_area,hartford_inner_ring,Income,$15K-$30K,0.83
2018,satisfied_w_area,hartford_inner_ring,Income,$30K-$50K,0.69
2018,satisfied_w_area,hartford_inner_ring,Income,$50K-$75K,0.7575757575757576
2018,satisfied_w_area,hartford_inner_ring,Income,$75K-$100K,0.78
2018,satisfied_w_area,hartford_inner_ring,Income,$100K+,0.7731958762886598
2018,satisfied_w_area,hartford_inner_ring,Race/Ethnicity,White,0.75
2018,satisfied_w_area,hartford_inner_ring,Race/Ethnicity,Black,0.81
2018,satisfied_w_area,hartford_inner_ring,Race/Ethnicity,Latino,0.83
2018,satisfied_w_area,hartford_inner_ring,With children,No children,0.7575757575757576
2018,satisfied_w_area,hartford_inner_ring,With children,Children in household,0.787878787878788
2018,satisfied_w_area,hartford_outer_ring,Total,Total,0.898989898989899
2018,satisfied_w_area,hartford_outer_ring,Gender,Male,0.8787878787878788
2018,satisfied_w_area,hartford_outer_ring,Gender,Female,0.9191919191919192
